Exemption Number,Manufacturer Registration Number,Manufacturer Name,Report ID,Date of Event,Manufacturer Aware Date,Event Type,Device Problem Codes,Report Year,Report Quarter,Initial Report Flag,Device ID,Product Code,Brand Name,Model Number,Catalog Number,Implant Available for Evaluation,Implant Returned to Manufacturer
2007003,1645337,MENTOR,IP-00444067.S,1/1/2016,2/15/2019,IN,1546,2019,1,S,3507375BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507375BC,7,2
2007003,1645337,MENTOR,IP-00444071.S,1/1/2016,2/15/2019,IN,1546,2019,1,S,3507375BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507375BC,7,2
2007003,1645337,MENTOR,IP-00412848.S,2/15/2018,2/1/2019,IN,1546,2019,1,S,3503504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503504BC,7,2
2007003,1645337,MENTOR,IP-00405067.S,9/1/2018,2/4/2019,IN,1546,2019,1,S,3503501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503501BC,7,2
2007003,1645337,MENTOR,IP-00408987.S,3/1/2018,11/15/2018,IN,1546,2019,1,S,3504501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504501BC,7,2
2007003,1645337,MENTOR,IP-00402305.S,9/28/2018,4/9/2019,IN,1546,2019,1,S,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,7,2
2007003,1645337,MENTOR,IP-00363269.S,6/11/2018,4/2/2019,IN,2993,2019,1,S,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,7,2
2007003,1645337,MENTOR,IP-00427641.S,9/26/2018,3/5/2019,IN,2993,2019,1,S,3544600,FTR,Siltex Low Bleed Gel Filled Mammary - Round High Profile,,3544600,7,2
2007003,1645337,MENTOR,IP-00318971.S,8/9/2018,2/11/2019,IN,1546,2019,1,S,3504251BC,FTR,,,3504251BC,7,2
2007003,1645337,MENTOR,IP-00265495.S,5/22/2018,11/29/2018,IN,1546,2019,1,S,3502501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502501BC,7,2
2007003,1645337,MENTOR,IP-00282391.S,6/1/2018,3/6/2019,IN,1546,2019,1,S,3503504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503504BC,7,2
2007003,1645337,MENTOR,IP-00456576.S,11/29/2018,2/24/2019,IN,2993,2019,1,S,3504254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504254BC,7,2
2007003,1645337,MENTOR,IP-00528642.S,2/1/2016,3/13/2019,IN,1546,2019,1,S,3505501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3505501BC,7,2
2007003,1645337,MENTOR,IP-00439180.S,5/4/2011,3/8/2019,IN,1546,2019,1,S,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,7,2
2007003,1645337,MENTOR,IP-00337287.S,8/29/2018,3/21/2019,IN,2993,2019,1,S,3503251BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503251BC,7,2
2007003,1645337,MENTOR,IP-00335880.S,8/29/2018,3/21/2019,IN,2993,2019,1,S,3503251BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503251BC,7,2
2007003,1645337,MENTOR,IP-00417699.S,11/26/2018,4/17/2019,IN,1546,2019,1,S,3543857MC,FTR,,,3543857MC,7,2
2007003,1645337,MENTOR,IP-00417697.S,11/26/2018,4/17/2019,IN,1546,2019,1,S,3543857MC,FTR,,,3543857MC,7,2
2007003,1645337,MENTOR,IP-00360124.S,1/1/2014,1/6/2019,IN,2993,2019,1,S,3503501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503501BC,7,2
2007003,1645337,MENTOR,IP-00360125.S,1/1/2014,1/6/2019,IN,2993,2019,1,S,3503501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503501BC,7,2
2007003,1645337,MENTOR,IP-00417842.S,1/1/2018,1/23/2019,IN,1546,2019,1,S,3504501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504501BC,7,2
2007003,1645337,MENTOR,IP-00044659.S,10/11/2017,1/22/2019,IN,1546,2019,1,S,3505251BC,FTR,,,3505251BC,7,2
2007003,1645337,MENTOR,IP-00459685.S,1/1/2018,1/23/2019,IN,2993,2019,1,S,3504501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504501BC,7,2
2007003,1645337,MENTOR,IP-00044661.S,10/11/2017,1/22/2019,IN,1546,2019,1,S,3505251BC,FTR,,,3505251BC,7,2
2007003,1645337,MENTOR,IP-00412733.S,9/14/2018,11/20/2018,IN,1546,2019,1,S,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,7,2
2007003,1645337,MENTOR,IP-00523633.S,3/13/2017,3/15/2019,IN,2993,2019,1,S,3508001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3508001BC,7,2
2007003,1645337,MENTOR,IP-00439272.S,1/1/2017,3/11/2019,IN,1546,2019,1,S,3502501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502501BC,7,2
2007003,1645337,MENTOR,IP-00368609.S,12/31/2013,2/5/2019,IN,2993,2019,1,S,3503504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503504BC,7,2
2007003,1645337,MENTOR,IP-00368608.S,12/31/2013,2/5/2019,IN,2993,2019,1,S,3503504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503504BC,7,2
2007003,1645337,MENTOR,IP-00291969.S,6/1/2018,1/23/2019,IN,2993,2019,1,S,3505001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3505001BC,7,2
2007003,1645337,MENTOR,IP-00397057.S,10/30/2018,3/1/2019,IN,1546,2019,1,S,3504254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504254BC,7,2
2007003,1645337,MENTOR,IP-00447922.S,12/17/2018,2/25/2019,IN,2993,2019,1,S,3542157MC,FTR,,,3542157MC,7,2
2007003,1645337,MENTOR,IP-00436547.S,9/10/2018,12/13/2018,IN,1546,2019,1,S,3503751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503751BC,7,2
2007003,1645337,MENTOR,IP-00424932.S,11/19/2018,2/20/2019,IN,2993,2019,1,S,3505535BC,FTR,,,3505535BC,7,2
2007003,1645337,MENTOR,IP-00454310.S,5/17/2018,3/27/2019,IN,2993,2019,1,S,3503254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503254BC,7,2
2007003,1645337,MENTOR,IP-00160421.S,2/19/2018,2/15/2019,IN,2993,2019,1,S,3503751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503751BC,7,2
2007003,1645337,MENTOR,IP-00043323.S,11/7/2015,2/21/2019,IN,2993,2019,1,S,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,7,2
2007003,1645337,MENTOR,IP-00406179.S,11/13/2018,2/13/2019,IN,1546,2019,1,S,3505504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3505504BC,7,2
2007003,1645337,MENTOR,IP-00295455.S,7/2/2018,4/9/2019,IN,2993,2019,1,S,3504251BC,FTR,,,3504251BC,7,2
2007003,1645337,MENTOR,IP-00440899.S,11/23/2018,12/17/2018,IN,1546,2019,1,S,3505590BC,FTR,,,3505590BC,7,2
2007003,1645337,MENTOR,IP-00318906.S,2/17/2018,2/13/2019,IN,2993,2019,1,S,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,7,2
2007003,1645337,MENTOR,IP-00382289.S,11/1/2017,10/18/2018,IN,2993,2019,1,S,3505320BC,FTR,,,3505320BC,7,2
2007003,1645337,MENTOR,IP-00382287.S,11/1/2017,10/18/2018,IN,2993,2019,1,S,3505320BC,FTR,,,3505320BC,7,2
2007003,1645337,MENTOR,IP-00448220.S,9/1/2017,2/13/2019,IN,2993,2019,1,S,3501754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3501754BC,7,2
2007003,1645337,MENTOR,IP-00362136.S,6/17/2018,3/14/2019,IN,2993,2019,1,S,3502754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3502754BC,7,2
2007003,1645337,MENTOR,IP-00405837.S,12/1/2017,3/6/2019,IN,2993,2019,1,S,3505004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3505004BC,7,2
2007003,1645337,MENTOR,IP-00355898.S,7/31/2018,4/3/2019,IN,2993,2019,1,S,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,7,2
2007003,1645337,MENTOR,IP-00320944.S,7/31/2018,4/3/2019,IN,2993,2019,1,S,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,7,2
2007003,1645337,MENTOR,IP-00427426.S,11/29/2018,1/30/2019,IN,2993,2019,1,S,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,7,2
2007003,1645337,MENTOR,IP-00349639.S,3/1/2018,3/25/2019,IN,2993,2019,1,S,3501501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3501501BC,7,2
2007003,1645337,MENTOR,IP-00220614.S,4/19/2018,1/21/2019,IN,2993,2019,1,S,3501501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3501501BC,7,2
2007003,1645337,MENTOR,IP-00511554.S,3/15/2017,3/5/2019,IN,2993,2019,1,S,3505590BC,FTR,,,3505590BC,7,2
2007003,1645337,MENTOR,IP-00436150.S,10/31/2017,2/4/2019,IN,2993,2019,1,S,3505251BC,FTR,,,3505251BC,7,2
2007003,1645337,MENTOR,IP-00371283.S,8/3/2018,1/31/2019,IN,2993,2019,1,S,3544450,FTR,Siltex Low Bleed Gel Filled Mammary - Round High Profile,,3544450,7,2
2007003,1645337,MENTOR,IP-00358776.S,1/1/2014,3/8/2019,IN,1546,2019,1,S,3508004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3508004BC,7,2
2007003,1645337,MENTOR,IP-00420908.S,11/12/2018,1/29/2019,IN,2993,2019,1,S,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,7,2
2007003,1645337,MENTOR,IP-00442358.S,9/1/2017,2/13/2019,IN,1546,2019,1,S,3501504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3501504BC,7,2
2007003,1645337,MENTOR,IP-00234930.S,1/1/2018,4/24/2019,IN,2993,2019,1,S,3503754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503754BC,7,2
2007003,1645337,MENTOR,IP-00402445.S,1/24/2018,4/2/2019,IN,2993,2019,1,S,3507555MC,FTR,,,3507555MC,7,2
2007003,1645337,MENTOR,IP-00326778.S,6/5/2018,4/5/2019,IN,2993,2019,1,S,3505750BC,FTR,,,3505750BC,7,2
2007003,1645337,MENTOR,IP-00322926.S,6/5/2018,4/5/2019,IN,2993,2019,1,S,3505750BC,FTR,,,3505750BC,7,2
2007003,1645337,MENTOR,IP-00449435.S,7/11/2018,2/13/2019,IN,2993,2019,1,S,SHPX415,FTR,,,SHPX415,7,2
2007003,1645337,MENTOR,IP-00486451.S,1/31/2017,2/11/2019,IN,1546,2019,1,S,354-4300,FTR,Siltex Low Bleed Gel Filled Mammary - Round High Profile,,354-4300,7,2
2007003,1645337,MENTOR,IP-00486452.S,1/31/2017,2/11/2019,IN,1546,2019,1,S,354-4300,FTR,Siltex Low Bleed Gel Filled Mammary - Round High Profile,,354-4300,7,2
2007003,1645337,MENTOR,IP-00448835.S,12/21/2018,12/28/2018,IN,2993,2019,1,S,3508004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3508004BC,7,2
2007003,1645337,MENTOR,IP-00432094.S,10/12/2018,3/19/2019,IN,2993,2019,1,S,3506504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506504BC,7,2
2007003,1645337,MENTOR,IP-00436577.S,10/31/2018,12/13/2018,IN,2993,2019,1,S,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,7,2
2007003,1645337,MENTOR,IP-00281129.S,1/31/2018,1/13/2019,IN,3189,2019,1,S,Non Mentor,FTR,,,Non Mentor,7,2
2007003,1645337,MENTOR,IP-00396072.S,9/25/2018,2/15/2019,IN,2993,2019,1,S,3503754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503754BC,7,2
2007003,1645337,MENTOR,IP-00437641.S,6/27/2018,12/14/2018,IN,1546,2019,1,S,3503251BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503251BC,7,2
2007003,1645337,MENTOR,IP-00454373.S,11/7/2018,12/28/2018,IN,2993,2019,1,S,SMPX645,FTR,,,SMPX645,7,2
2007003,1645337,MENTOR,IP-00437876.S,11/27/2018,2/7/2019,IN,2993,2019,1,S,3503754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503754BC,7,2
2007003,1645337,MENTOR,IP-00437874.S,11/27/2018,2/7/2019,IN,2993,2019,1,S,3503754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503754BC,7,2
2007003,1645337,MENTOR,IP-00036433.S,12/31/2013,9/22/2017,IN,2993,2019,1,S,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00036434.S,12/31/2013,9/22/2017,IN,2993,2019,1,S,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00042951.S,12/31/2013,9/22/2017,IN,2993,2019,1,S,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00042952.S,12/31/2013,9/22/2017,IN,2993,2019,1,S,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00042956.S,12/31/2013,9/22/2017,IN,2993,2019,1,S,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00042959.S,12/31/2013,9/22/2017,IN,2993,2019,1,S,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00019528.S,8/15/2017,8/15/2017,IN,1546,2019,1,S,354-2757,FTR,Siltex Low Bleed Gel Filled Mammary - Round Moderate Profile,,354-2757,7,2
2007003,1645337,MENTOR,IP-00019531.S,8/15/2017,8/15/2017,IN,1546,2019,1,S,354-2757,FTR,Siltex Low Bleed Gel Filled Mammary - Round Moderate Profile,,354-2757,7,2
2007003,1645337,MENTOR,IP-00520469,3/4/2019,3/13/2019,IN,1546,2019,1,I,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,7,2
2007003,1645337,MENTOR,IP-00480135,1/3/2019,2/1/2019,IN,2993,2019,1,I,3545507,FTR,Siltex Low Bleed Gel Filled Mammary - Round Moderate Profile,,3545507,7,2
2007003,1645337,MENTOR,IP-00525409,3/6/2019,3/18/2019,IN,1546,2019,1,I,3503751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503751BC,7,2
2007003,1645337,MENTOR,IP-00520884,1/31/2019,2/5/2019,IN,2993,2019,1,I,3507700BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507700BC,7,2
2007003,1645337,MENTOR,IP-00460827,9/12/2018,1/14/2019,IN,1546,2019,1,I,3507375BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507375BC,7,2
2007003,1645337,MENTOR,IP-00538383,NI,3/27/2019,IN,2993,2019,1,I,3507450BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507450BC,7,2
2007003,1645337,MENTOR,IP-00460821,9/12/2018,1/14/2019,IN,1546,2019,1,I,3507375BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507375BC,7,2
2007003,1645337,MENTOR,IP-00520958,2/22/2019,3/13/2019,IN,1546,2019,1,I,3507200BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507200BC,7,2
2007003,1645337,MENTOR,IP-00537017,2/2/2019,3/28/2019,IN,2993,2019,1,I,3542501,FTR,Siltex Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3542501,7,2
2007003,1645337,MENTOR,IP-00452557,6/1/2018,1/4/2019,IN,1546,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,7,2
2007003,1645337,MENTOR,IP-00507333,8/20/2007,2/28/2019,IN,2993,2019,1,I,3502001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502001BC,7,2
2007003,1645337,MENTOR,IP-00538284,3/20/2019,3/28/2019,IN,2993,2019,1,I,3507250BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507250BC,7,2
2007003,1645337,MENTOR,IP-00523440,1/1/2018,3/15/2019,IN,1546,2019,1,I,3503504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503504BC,7,2
2007003,1645337,MENTOR,IP-00538280,3/20/2019,3/28/2019,IN,2993,2019,1,I,3507250BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507250BC,7,2
2007003,1645337,MENTOR,IP-00498570,2/15/2019,2/20/2019,IN,1546,2019,1,I,3507001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3507001BC,7,2
2007003,1645337,MENTOR,IP-00529048,1/1/2018,3/15/2019,IN,1546,2019,1,I,3503504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503504BC,7,2
2007003,1645337,MENTOR,IP-00452563,6/1/2018,1/4/2019,IN,1546,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,7,2
2007003,1645337,MENTOR,IP-00538382,NI,3/27/2019,IN,2993,2019,1,I,3507450BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507450BC,7,2
2007003,1645337,MENTOR,IP-00510322,3/1/2010,3/1/2019,IN,2993,2019,1,I,3508001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3508001BC,7,2
2007003,1645337,MENTOR,IP-00510319,3/1/2010,3/1/2019,IN,2993,2019,1,I,3508001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3508001BC,7,2
2007003,1645337,MENTOR,IP-00538282,10/5/2016,3/27/2019,IN,2993,2019,1,I,3507340MC,FTR,,,3507340MC,7,2
2007003,1645337,MENTOR,IP-00538285,10/5/2016,3/27/2019,IN,2993,2019,1,I,3507340MC,FTR,,,3507340MC,7,2
2007003,1645337,MENTOR,IP-00538301,11/8/2017,3/27/2019,IN,2993,2019,1,I,3505650BC,FTR,,,3505650BC,7,2
2007003,1645337,MENTOR,IP-00538303,11/8/2017,3/27/2019,IN,2993,2019,1,I,3505650BC,FTR,,,3505650BC,7,2
2007003,1645337,MENTOR,IP-00471839,1/23/2019,1/24/2019,IN,2993,2019,1,I,3508004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3508004BC,7,2
2007003,1645337,MENTOR,IP-00510498,NI,3/1/2019,IN,1546,2019,1,I,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,7,2
2007003,1645337,MENTOR,IP-00538353,8/1/2008,3/27/2019,IN,2993,2019,1,I,3507350BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507350BC,7,2
2007003,1645337,MENTOR,IP-00538354,8/1/2008,3/27/2019,IN,2993,2019,1,I,3507350BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507350BC,7,2
2007003,1645337,MENTOR,IP-00454417,12/20/2018,1/7/2019,IN,1546,2019,1,I,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,7,2
2007003,1645337,MENTOR,IP-00538392,6/9/2016,3/27/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00538396,NI,3/27/2019,IN,2993,2019,1,I,3503754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503754BC,7,2
2007003,1645337,MENTOR,IP-00538397,NI,3/27/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,7,2
2007003,1645337,MENTOR,IP-00538420,NI,3/27/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00538421,NI,3/27/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00538425,NI,3/27/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00538426,NI,3/27/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00538440,7/5/2018,3/27/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00538441,7/5/2018,3/27/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00539491,10/3/2010,3/27/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00549003,2/7/2007,3/27/2019,IN,1546,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00549006,2/7/2007,3/27/2019,IN,1546,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00550609,12/31/2009,12/11/2018,IN,2993,2019,1,I,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,7,2
2007003,1645337,MENTOR,IP-00534603,9/1/2018,3/26/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00496939,NI,2/15/2019,IN,1546,2019,1,I,3505501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3505501BC,7,2
2007003,1645337,MENTOR,IP-00526812,1/1/2019,3/19/2019,IN,1546,2019,1,I,3503001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503001BC,7,2
2007003,1645337,MENTOR,IP-00528581,8/18/2016,3/14/2019,IN,1546,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,7,2
2007003,1645337,MENTOR,IP-00488644,8/18/2016,2/11/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,7,2
2007003,1645337,MENTOR,IP-00526796,1/1/2019,3/19/2019,IN,1546,2019,1,I,3503001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503001BC,7,2
2007003,1645337,MENTOR,IP-00498433,1/1/2013,2/20/2019,IN,1546,2019,1,I,3502251BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502251BC,7,2
2007003,1645337,MENTOR,IP-00498436,1/1/2013,2/20/2019,IN,2993,2019,1,I,3502251BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502251BC,7,2
2007003,1645337,MENTOR,IP-00539218,3/26/2019,3/29/2019,IN,1546,2019,1,I,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,7,2
2007003,1645337,MENTOR,IP-00509085,1/23/2019,3/1/2019,IN,1546,2019,1,I,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,7,2
2007003,1645337,MENTOR,IP-00494473,2/6/2019,2/6/2019,IN,2993,2019,1,I,3508001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3508001BC,7,2
2007003,1645337,MENTOR,IP-00552059,2/5/2019,3/21/2019,IN,2993,2019,1,I,3542751,FTR,Siltex Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3542751,7,2
2007003,1645337,MENTOR,IP-00507336,8/20/2007,2/28/2019,IN,2993,2019,1,I,3502001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502001BC,7,2
2007003,1645337,MENTOR,IP-00531739,3/22/2019,3/22/2019,IN,1546,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00522560,11/1/2018,3/11/2019,IN,2993,2019,1,I,3504254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504254BC,7,2
2007003,1645337,MENTOR,IP-00531831,1/1/2019,3/22/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
2007003,1645337,MENTOR,IP-00544463,2/1/2018,1/4/2019,IN,2993,2019,1,I,3507004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3507004BC,7,2
2007003,1645337,MENTOR,IP-00500078,3/1/2018,2/21/2019,IN,1546,2019,1,I,3506001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3506001BC,7,2
2007003,1645337,MENTOR,IP-00476538,1/18/2019,1/29/2019,IN,4003,2019,1,I,3503501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503501BC,7,2
2007003,1645337,MENTOR,IP-00466219,1/16/2019,1/18/2019,IN,2993,2019,1,I,3507350BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Profile,,3507350BC,7,2
2007003,1645337,MENTOR,IP-00529876,3/1/2018,2/27/2019,IN,2993,2019,1,I,3505501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3505501BC,7,2
2007003,1645337,MENTOR,IP-00511610,3/2/2019,3/5/2019,IN,2993,2019,1,I,3502751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502751BC,7,2
2007003,1645337,MENTOR,IP-00452898,12/19/2018,1/4/2019,IN,1546,2019,1,I,3507004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3507004BC,7,2
2007003,1645337,MENTOR,IP-00452903,12/19/2018,1/4/2019,IN,2993,2019,1,I,3507004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3507004BC,7,2
2007003,1645337,MENTOR,IP-00530347,2/1/2016,3/20/2019,IN,2993,2019,1,I,UNK_Gel Implants,FTR,,,UNK_Gel Implants,7,2
